-0.46114,1.0745,-0.63408,128.96,40.268,0.51891,-2.2157,-1.2471,0.38018,4.4648
-0.46272,0.17655,-0.33539,-0.15621,0.58398,0.50827,-1.1693,-0.97198,-0.88321,-1.214
-1.4225,0.89239,-2.1138,129.07,41.455,0.27249,-2.8296,1.635,1.6588,2.5889
-2.9906,-8.6338,18.702,-279.63,45.043,-6.1219,4.1527,-3.5857,9.7042,6.1763
0.40736,0.42573,-1.2968,0.1824,0.37112,-0.91999,1.4752,0.33405,-0.58704,0.74325
-1.0279,-0.48867,0.26323,0.5489,0.46856,2.6075,-0.63173,1.4258,0.02259,-1.6558
-0.5384,-0.47716,-0.71391,-0.8653,1.0071,1.3692,0.94036,0.23261,0.58504,-0.56283
-2502.6,-3.3019,-5482.6,-6.8544e+10,-58.227,1360.8,14762,-109.68,-34.132,-161.05
-1.348,-0.17429,0.4936,1.693,-0.81315,0.81024,0.3051,1.2451,-0.12306,0.66933
15726,4.2503e+07,-2.6744e+05,6159.9,-4.1676e+10,-38.021,-3813.7,1692.2,-6.1712,91055
-9.8646,-16.738,-10.72,-301.39,33.629,29.533,-17.764,-4.6582,-3.0149,-1.0123
-6.0005,-14.874,0.17959,-297.2,33.01,-6.2775,1.7216,-6.7202,-4.7052,14.821
-41976,180.7,722.3,-9.6858e+06,-1.2532e+10,6.6676e+08,2020.9,6.7279,2.2444e+07,-282.85
-1.8665,2.6622,-2.3909,129.01,42.136,0.29263,-2.4183,-0.91687,0.29504,3.4144
2.056,-27.292,-2.8935,-298.6,37.635,-9.5214,-15.425,10.059,4.2435,-1.6602
377.08,5.4309e+05,17.75,43.537,-136.87,3.1666,92602,19224,2864.1,297.73
-0.68338,0.096366,-1.3105,129.45,41.495,0.10543,-0.4407,-4.0729,-0.51789,1.5985
281.05,-3205.2,-1.6001e+05,-8.3012e+08,-114.21,2209.8,24.352,1.7244e+05,-1.2134e+08,-4.8777e+10
-0.67781,-0.67805,-1.5102,-1.7562,0.39088,0.56542,-1.8624,0.21547,-0.92294,0.043487
-593.98,5.1697e+05,-10.494,-42558,-1.1133e+05,2.2737e+05,64.655,-3.1283e+06,-71.101,-92747
1.4777,1.9854,-1.945,0.12459,-0.36654,-1.1802,-0.33386,-0.81975,0.23933,0.12808
1038.7,1.1567e+06,-6.2201e+06,12827,227.2,2.4524e+06,-24415,-121.82,991.67,-2.3763e+05
-1.6026,-0.49894,-2.1748,127.79,40.474,-0.27274,-2.0246,-0.16279,2.372,0.29279
0.19064,0.78498,-1.5638,128.12,39.685,0.92189,-3.0826,-1.9138,0.95741,2.6794
-233.92,261.66,228.99,-7.7239e+05,2.5757e+08,-1.2589e+07,21207,-236.92,2.2128e+08,-2.6352e+09
0.73109,2.2271,-2.7924,129.31,40.427,-0.29216,-2.8542,-1.2113,1.0194,1.1361
-684.64,-7.1412e+08,1334.4,-709.42,-2714.7,-651.03,6.6817,-608.33,56.175,9.4972
0.15131,0.60286,0.44377,1.9869,-1.0446,0.11553,-0.87131,-2.4353,-0.07944,-2.1804
1.8775,-0.13139,0.845,0.5821,1.308,-0.37064,1.1383,-0.057448,1.9395,-0.82937
-22.021,-18.392,16.157,-308.41,31.504,7.425,-20.442,4.8265,9.4527,-0.29762
-3088.8,-31324,-1.6317e+06,-3.4173,-12854,-3.6966,-6.5398e+05,-66980,-3.5041,-11.749
-1.5814,1.6508,-1.0456,129.68,42.637,-0.093036,-2.1931,-1.8472,2.0298,1.7275
-2.1048,0.90828,0.085842,-0.57793,-0.72083,0.31811,0.92551,0.062066,-1.3862,0.61371
-1.5512,-0.3562,-1.9697,128,39.05,-0.12786,-1.8652,-2.2389,1.303,2.9253
-3.0598,-48.679,-0.16288,-306.01,47.402,0.18264,3.5555,-6.1235,8.3122,7.5602
-3.6446e+06,-4.1502,4.5421,1.8962e+05,13.128,11.522,-591.2,-176.29,-2.0528e+05,-23.994
-1.6241,0.71266,2.1051,1.7974,0.074224,-0.47502,-0.534,0.50554,-0.77622,0.46554
7.8546,-35.655,-14.762,-313.47,52.255,-6.3112,2.6896,-10.708,3.6407,1.6322
0.32119,-1.0474,0.62638,1.1594,-0.84586,0.60249,-0.2644,0.23244,1.5966,0.87864
-0.45429,-0.17209,-1.8842,129.64,40.217,-1.3062,-4.7924,-0.75542,3.0061,2.8898
0.03867,0.39139,-0.0023984,1.4713,-1.0962,-0.093536,0.24669,-1.04,-0.62913,0.89444
7.1166,-1.4386e+08,-23531,27782,2.3821e+06,-4.7767e+05,-5.6509e+09,51.817,-29.012,876.27
-0.080137,-0.57945,-2.0471,127.53,39.677,1.6459,-1.901,-1.0683,1.238,2.4501
1.6262e+05,-1.0556e+08,9525.6,-898.66,28.624,-1.4097e+06,-3.9975,7.9205e+06,-6562,17.05
-1.7719,0.059842,0.94954,0.81301,-0.52887,0.65002,0.87741,-0.20487,-0.45332,-0.80467
5.5888,-33.521,-17.318,-295.43,57.94,3.4179,1.1097,10.988,-0.2501,-9.7298
1512.5,131.36,19.577,12134,31065,665.62,-704.89,5.4169,7.9694e+06,15.732
0.94432,1.1572,-0.35977,0.91191,-0.79582,0.89701,-0.64857,1.5287,-1.7251,0.9501
139.3,-788.63,-9.5507e+08,-3.986e+09,-22059,-7.7585,-8949.8,-1764.7,8.2645e+07,-1.9867e+07
10.967,-40.638,-10.782,-278.51,42.414,-1.432,-4.4562,10.346,-9.5845,-0.083567
2.4432,-40.076,-6.0421,-296.84,49.58,-5.9484,13.067,6.211,0.16252,7.3412
-531.05,-18.773,-28227,3461.9,1890,-65644,-7263,1.5374e+06,-3.1325,-4.0428e+13
-0.78061,-0.64619,-0.78288,0.010114,1.2613,-0.52002,2.3269,-0.3735,-1.5087,-0.45841
-8.6659,-42.646,-23.927,-314.67,41.883,5.4584,6.3627,-1.7711,-7.1514,-1.6799
-1.9777e+05,-995.7,-28828,3.7815,23.015,2709.7,-8.8354e+06,-15.064,7.5032,-100.28
5.927e+07,-5521.9,-295.04,-5.0951,-1.4144e+09,3.2784e+06,-20.045,18541,98.387,-41.935
-1.1783e+09,10028,-1.4814e+08,-3.5552e+05,-2044.9,1.2453e+05,-17.219,-8.7265e+08,10.134,-88268
0.991,-0.30281,0.68604,-0.83888,0.25637,-1.3782,0.84916,-1.3426,-0.76245,-0.249
-7.2208,-40.007,-4.4674,-299.68,39.78,4.5904,-4.4623,-4.3165,-14.699,-6.4873
15.645,-21.062,7.281,-290.26,22.687,-2.8455,7.1128,3.6133,-3.8572,-0.77055
3.7409,-18.19,-8.7586,-292.58,49.254,12.413,13.087,0.57203,2.6877,-9.1881
-4.5783,-39.411,2.276,-305.52,36.78,9.8749,7.0821,-15.826,-8.3018,10.661
-10.113,-20.499,2.6284,-288.14,28.398,-21.113,10.408,10.867,0.50024,13.545
-567.46,2.0813e+06,3.7993e+05,-7.3104e+08,1049.1,15626,7.2076e+07,-62.018,-1398.3,-10044
-0.64256,-0.55174,-1.3889,-2.7211,0.05743,-1.0362,-1.7427,-1.1488,-1.2151,0.013101
-0.62043,-0.38218,0.18787,0.10854,-1.4544,-0.47045,-0.59906,0.34885,-1.4259,-0.056803
55648,1.9139e+08,-2228.2,325.11,5.0769,-5.8407,9.222,-1761.9,-5.1214,-672.57
-14.779,-40.32,13.563,-286.58,49.924,3.0826,3.5988,14.63,1.9422,4.9438
-1.6882,1.8052,0.74298,129.79,38.516,-1.2519,-2.3746,-0.40266,0.29097,-0.63498
0.89182,-0.44276,-0.9586,0.10694,-0.68372,1.897,0.59161,0.86331,-2.0633,-0.77253
-1.6537e+05,-1021.8,4.3033e+06,8784.5,-9.1486,68214,60644,-1338.2,-1135.3,-236.26
0.49029,-0.77452,0.43231,0.35561,-0.65879,-1.6624,0.27166,-1.5352,-0.6337,0.13633
15.021,-23.232,2.7037,-293.25,50.985,-3.0491,-8.2499,7.5771,0.94523,-3.0418
184.08,5.1919e+06,-1.1072e+09,10250,-4.0004,-17.383,26731,9.3514e+07,9.3712,-309.17
5.728,-20.439,-23.507,-295.44,34.644,-1.327,-0.055283,-6.2577,6.0108,13.394
3.266e+12,-8880.9,13050,-389.64,1.0488e+09,-187.73,-6874,1.1019e+15,72.605,209.79
-0.89566,1.6787,-0.24299,129.13,40.477,-1.4633,-1.8623,-0.052347,-0.056717,2.8154
-1.4149e+05,3.6479e+07,80.554,49.926,-69.534,27216,3.7571e+07,1.2139e+06,97688,22.139
-1.5203,1.7538,-0.83436,-0.33318,0.63151,0.25236,-0.65357,-0.15881,0.19021,1.1491
0.95744,0.92938,-0.94296,0.5549,-0.60242,1.2986,-0.022149,-0.39049,0.69105,0.69406
-13.719,-22.528,-0.3277,-307.1,51.878,5.8925,-1.1335,2.667,-10.265,-27.91
8.8433,-18.011,2.6386,-310.77,44.775,-3.0728,-0.39991,4.3091,11.344,-3.7044
5.8842,-19.582,16.913,-302.52,49.384,-2.2647,8.4455,2.0085,-8.1767,0.56751
1.8089,-28.309,1.0958,-308.86,48.381,-8.1932,-1.3876,0.96096,19.122,2.9307
15.37,-27.691,6.4357,-301.97,51.202,3.5758,9.8753,-0.25171,3.3119,-11.968
3.184,-24.919,16.649,-309.57,33.955,7.4041,3.593,5.7359,5.5538,-3.9428
-1.1953,-0.075617,0.58166,-1.3368,0.2494,1.5328,-1.5294,-0.3224,-0.29995,0.12961
1.3532,0.090563,1.4485,0.19072,-1.2727,-0.018101,-0.14365,0.36098,-0.76752,-0.26417
-12.432,-33.42,0.94236,-290.31,25.721,-13.042,-1.3393,-3.4551,13.959,-11.438
21.23,-27.792,0.018953,-305.88,48.664,-11.699,-5.7743,-2.9329,-16.668,-7.1571
11720,-2.1637e+05,-4.9471e+06,-57256,-4.2813e+05,-2.9071,-1.5498e+05,-3359.6,-3.8661,24.007
-0.33029,0.48403,1.1163,1.4827,0.86939,-0.32444,-0.74053,-0.085737,0.70305,0.19861
16.647,-27.493,7.6844,-281.44,35.896,11.359,-9.18,14.122,-11.568,14.283
-1.9298,1.4152,-0.6535,127.08,39.779,1.4489,-1.3008,-0.2734,1.419,0.57008
0.53404,0.76594,1.1696,0.6063,-0.27389,1.5882,-0.30921,1.0421,-0.4765,-0.20958
10.902,-39.31,1.2307,-286.76,34.628,-13.174,-2.8397,12.868,20.486,-24.252
1.0178,0.455,-0.14855,1.494,-0.28217,0.4867,-1.1944,-1.6767,-0.60005,1.0707
7.5838e+10,74.281,-1.9285e+05,-11238,41.394,38219,-2.7576e+05,406.84,-11111,-8.4745e+05
15683,-124.05,-264.41,-5.3625,13.472,-36.881,-2.4536e+05,-42499,-9.0645e+07,1.6813e+07
5.0943,-16.499,-18.566,-294.5,26.24,-9.6722,-7.487,16.489,-12.187,4.7353
-0.98754,-0.59011,-0.97194,128.89,40.063,0.0010886,-0.34434,-0.65429,0.87704,3.4889
-0.19781,-0.57276,-0.58551,-0.24099,0.36259,-1.2418,1.338,0.6021,0.41963,0.65821
2301,16.559,-37.539,-1530.4,-3104.6,-7.6322e+05,5.3345e+05,15.816,-3.9895e+06,99271
14.939,-37.02,-7.3035,-299.62,38.385,10.249,-25.31,-3.5985,9.3318,3.9882
12.34,-40.468,5.7747,-299.73,36.789,5.4958,1.8976,-9.0396,8.8659,-15.137
-11.647,-31.881,9.2371,-311.51,45.947,7.4255,22.816,4.9951,-2.7959,-5.9985
-1.8359,0.9916,-2.4663,129.46,37.988,1.0134,-2.482,1.3621,1.481,1.009
-0.302,1.2071,2.188,-0.4978,2.0037,0.6743,-1.5413,0.20568,-1.5441,-0.38768
-0.44585,1.8056,-1.5041,0.80699,0.82154,0.65775,-0.74159,0.26869,1.1677,0.22075
-0.29679,0.85972,-1.2723,130.19,38.601,-1.6894,-2.8842,-0.26523,1.1099,2.4326
15045,-1.9825e+07,72.858,-3.9117,-3.8535,10.373,1186.4,1022.1,-16.482,7.8461e+05
0.60379,-1.6007,-0.074908,0.1837,0.19286,-0.76681,0.6749,-1.822,1.8419,0.69176
-1.3169,0.44358,-3.0346,128.42,41.854,0.3383,-0.75076,-0.25231,1.6183,1.2727
-0.7516,0.9216,0.63774,0.10703,-2.2389,-0.19193,-0.47908,-1.0866,2.2708,0.81014
-0.34778,0.83451,-0.62339,0.32529,1.6971,-0.69012,-0.36417,-1.7926,-0.3449,-2.5865
0.6881,0.66537,-1.8313,-0.14722,1.0067,0.71371,0.97369,-1.4537,0.92524,0.60238
-2.2624,0.57233,-0.58804,129.23,38.995,0.99116,-1.2293,-1.5224,1.7641,1.2443
-14.839,-15.271,11.449,-307.02,40.685,17.016,1.8487,1.9394,6.2802,-22.573
-1.3888,1.4271,-1.0137,128.47,39.411,1.6331,-3.0755,0.95324,1.3868,1.4757
1.0074,1.115,1.2579,1.3502,-0.58416,-0.65987,-2.9838,0.19889,0.035139,0.33384
10.131,-32.755,7.2677,-306,23.172,2.9756,-10.124,4.0999,28.468,-5.124
-5.6007e+08,-14.6,-4.413e+09,-1.7095e+07,-4.7943,5.9584,-6.8395,41.192,64.164,-2.2859e+07
-7.0473,-37.213,-4.8902,-308.93,46.288,-7.5554,-5.2452,17.914,-1.8877,-6.3264
0.14145,0.85088,-2.8677,127.76,39.287,2.2688,-2.9615,1.1422,1.5055,2.5063
-57.844,2.0423e+05,21267,-5.7324e+06,64.82,58.513,177.17,2601.3,-2.839e+06,89.038
-2.8078,-29.107,4.6004,-305.47,49.19,-17.145,5.8426,1.2006,-0.34174,-3.125
0.18112,0.25,-0.59333,0.84536,-0.9268,-0.67545,-0.69393,-0.87907,-0.56865,-0.61123
-0.33881,-1.5745,0.65927,0.52995,0.34027,0.97305,0.52623,-0.060349,0.056559,0.57861
1.488e+07,-30.26,-209.6,9.4043,-577.8,43.339,2.204e+08,-5.6105e+06,3.8506e+06,112.1
-0.56937,0.057833,0.45529,127.44,38.457,0.63244,-2.1981,-1.0665,0.79434,2.1112
12.653,-16.566,-12.843,-292.62,37.462,1.4245,11.962,4.4111,-13.538,-11.139
0.83025,-1.5258,1.4893,1.1521,0.19355,0.22072,0.50669,-0.42541,-0.11768,-1.0246
47917,9554.4,-92724,12.825,19.374,1.0183e+09,-129.07,944.42,6.1666,10.302
27.635,-3.721e+06,-4.2687,42.934,38.892,-558.69,12234,-13.707,-8.066e+08,3163.9
-4722.3,8.6948e+09,24.783,1.1601e+07,136.15,2715.3,-6922.1,1.5193e+06,613.65,-3289.1
4.4289,-31.704,0.19703,-305.74,36.857,13.235,-10.975,0.062772,0.44426,3.3881
6.2005,-32.665,11.987,-294.72,37.195,-2.8834,13.027,-26.919,15.137,-12.72
-0.37499,0.78279,0.61025,1.4582,0.49034,1.2069,0.5094,-1.5017,-1.2152,-0.22045
-25.953,-3.5356e+07,-131.88,1.2861e+05,97740,-4.7595e+07,-163.67,-12.204,-2575,1.1268e+05
1.3048e+05,5.0062e+10,-1.2477e+05,-119.55,-2.6096e+07,-190.33,101.08,1516,-38.194,-2557.5
0.069979,-0.44834,0.21015,-1.192,-0.82629,0.16062,-0.067882,-2.1247,-0.4612,-0.60949
-15673,-611.84,7.2046e+06,-2.6883e+05,73700,-4.0583e+05,-1936.1,-216.23,-59.205,19210
-0.27255,-0.38127,-0.028808,0.79474,-0.82094,0.88187,0.19964,1.5714,0.33892,1.2165
0.099576,-0.57993,-2.0771,128.65,39.331,-0.5269,-0.80071,-2.4822,1.8886,1.5011
-1.2538,2.1524,-3.426,130.86,39.405,-0.026534,-3.4332,-0.56864,-0.10499,3.451
0.70558,-2.3355,-0.014285,-0.89492,-1.905,-1.8084,0.7253,0.94074,-0.41744,-0.53631
-0.15066,-0.50936,-0.68682,0.33046,-1.3758,1.3259,-0.17917,0.68193,0.99216,1.1985
-242.04,-302.57,3.1417,7901.5,1.5133e+05,1295.8,1376.5,-4.3693e+11,15.789,7.3795
5458,1.2387e+06,-1574.2,-2.9317e+05,-82731,14.409,884.17,123.83,42.15,-54164
-1.0571,1.3516,-0.22196,128.59,41.387,-1.1597,-1.5891,-2.9666,1.4776,4.1331
-1250.2,3.6367e+06,3.1545e+07,3.1689e+06,5062.4,4.0049e+06,-2.7603,7.6053e+08,-80188,8396.2
2.6602,-36.232,8.936,-283.87,46.83,17.339,10.806,7.2474,-2.696,3.9267
-18.963,-18.017,-8.5847,-276.3,35.743,-0.055897,2.3728,-1.3842,2.1123,-6.1065
-9.0071,-43.413,1.6947,-307.27,70.727,-18.604,-7.4065,-17.711,14.37,-6.7467
-0.020954,0.20597,0.255,-0.017634,0.16138,0.69987,0.79982,0.98387,-0.40239,0.68713
0.85769,-18.833,4.1484,-292.18,53.121,4.7486,-18.906,9.4806,2.5778,-3.5008
-2.0953e+07,-2.0483e+05,1597.7,236.77,-1.3819e+08,-2652.5,48.245,-1.1613e+06,10.721,77.581
-89052,21.74,-240.42,5.836,-27.612,-8.317,1574.1,911.05,3.6363,31513
12.141,-22.094,-5.2358,-298.3,37.498,1.1233,-18.588,1.3891,-2.4908,3.5708
-0.67425,-27.413,-3.7883,-295.45,44.722,4.7224,-0.59915,13.956,-2.2202,3.967
-2.4352,1.3743,-0.87672,129.06,40.622,1.1141,-1.0949,-0.98263,0.54625,2.275
0.82381,-23.234,22.619,-314.78,46.81,-8.5278,1.2894,-0.26082,4.0218,7.3419
-2.8621e+07,31.981,-8.1832,-5.7935,-88.891,-6354.6,-1243.6,246.07,-10.419,24267
-1.4369,0.25416,-1.374,131.37,39.663,0.74022,-1.373,0.45134,1.5625,1.4092
-16.999,5.7116e+05,11072,-5.7885e+08,-60.876,5092.9,-460.83,2.3705e+11,-195.82,8.7309e+06
0.20279,0.98577,1.2682,0.33819,0.2306,-0.64069,0.15439,0.43355,-0.25995,0.79365
6.1146e+07,660.01,-30.947,7.2515,-28975,50.676,-4.9655e+07,-1.5558e+06,-2.2274e+07,14.608
-91312,29.871,-2.5455e+08,39808,639.65,-1.5812e+06,12637,-1.3463e+05,1350.9,-56.355
1088.3,-69657,2.5063e+06,138.43,-3.4164e+06,3.148e+06,-1.4883e+08,-16.309,-1.5972e+12,3.7413e+05
-1.7037,1.4235,-0.71414,129.41,38.487,-0.18634,-2.3943,-2.3009,-0.21923,0.37637
0.081455,1.0805,0.19522,-0.046494,-0.36107,0.34355,-0.11888,1.2214,-0.50912,-1.0126
1.1316e+06,-32991,-1.0978e+05,-326.16,3.7515,35110,333.29,-2539.6,-30087,15426
-0.46668,1.4901,-1.7969,129.99,41.342,-0.0697,-0.25567,0.58001,1.77,-0.32039
-2.5581,0.42435,-1.6842,128.77,41.002,0.17801,-0.71976,-1.181,0.82175,1.2376
-0.60123,-0.57221,0.67478,-2.3536,-0.10331,-0.37427,0.56415,0.19729,1.0488,0.1091
0.99466,-43.858,-6.0451,-282.12,45.941,-5.044,-7.1268,-4.1037,-0.49359,-4.678
0.8722,-1.0892,-1.1527,-0.10826,-0.16545,2.1964,-0.89734,0.32068,-1.0672,1.0036
-1.1909,0.075056,-0.847,127.61,40.373,1.1126,0.74605,-0.96951,0.5825,1.7057
2.0419e+07,364.04,-1.2577e+07,78.878,-893.21,-3072.2,-8.7047e+09,-20.432,-1.4683e+05,-30.594
1.7255,1.2049,-0.96265,128.2,39.832,-0.16891,-2.2,-0.41682,-0.36691,1.2504
124.7,-4746.2,8.354,-9.9407e+10,9.1708,28453,85857,-74933,44884,26.14
0.72742,0.40691,0.38441,1.2355,-0.32033,-0.29137,0.49028,-0.98738,-1.9341,1.3618
-1.9108,-30.178,-3.7089,-280.97,38.453,-19.196,14.91,16.612,-15.011,-4.8815
741.06,30115,1.529e+06,5.0165,23969,387.65,-603.89,22689,1471.4,-9543.9
0.80284,0.56464,2.1106,-1.6991,-0.16701,0.30732,0.79848,-0.062855,-0.74309,-0.17754
0.20327,-22.308,3.3282,-305.41,38.761,26.508,2.7468,-1.0809,4.6935,11.405
-1.0988,0.91854,-2.6434,128.06,40.779,-0.36468,-1.9362,-1.7321,1.7304,2.7252
1.1078,-1.4789,-0.27746,1.9895,0.28447,0.31236,0.035909,1.3397,-1.6403,0.02603
-5701.5,-92.285,-6.9327,-1.3436e+05,3095.5,-4.1466e+05,6.0574,31.062,104.95,4.0691
-3.8543,-36.642,-3.7706,-285.19,28.483,12.972,-2.0475,-23.72,6.3713,2.9134
-9273.5,-15.189,-5.3695e+05,3.285e+09,3.2989e+05,5.8373e+06,-8.7505e+07,-14.921,2415.7,-6.7189e+05
-2.1919,1.0924,-0.8316,128.69,40.398,1.5992,-2.7929,-1.1821,0.020771,2.959
-8.7606e+10,6.0523e+05,139.73,227.35,1.1747e+10,5.3017e+07,-95980,2.8014e+06,-9292,2.8382
-1.7501,-0.3742,1.0785,0.19032,0.5051,1.2277,-1.5637,0.39772,-0.12855,0.18515
-2.9142e+06,-24.057,1.126e+05,14677,-2.5666e+05,48.853,-67.647,18544,-410.44,-3.3428e+07
-0.14734,-0.94549,0.85737,2.7041,-0.19488,-0.70776,-0.9891,1.3323,-0.95687,0.60245
1.2554,0.44131,0.41249,-1.5157,1.0446,-0.44713,0.20209,0.64955,-0.76936,-0.50841
-0.92954,0.33403,0.26069,129.38,40.896,0.40489,-1.2633,-3.7702,1.4303,1.1831
-0.27784,-0.7414,1.4961,-1.7047,0.11416,1.1783,-1.5685,-1.2377,0.038435,0.63463
-1945.9,-6.0886,-386.41,1.8334e+10,-228.01,-3.7243e+06,-1877.2,2324,60.38,22586
21306,-74155,118.93,9.976e+05,-9.7394e+11,3.3692e+05,-2.9458e+05,-2.1777e+07,1.2337e+05,36744
27320,16497,1.238e+09,-30.972,4.7872e+05,3080.4,-2.8821e+05,-12.709,329.8,-5.4079e+07
0.3871,-0.58772,2.6167,-1.3267,0.29306,0.1209,1.0635,2.4172,-0.52016,-0.30396
11.991,-5.0858e+12,-34267,754.89,-1223.5,-4136,9.2537e+05,5530.2,103.75,-560.69
0.018707,0.53897,-2.9007,130.44,40.954,0.34018,-3.1763,-1.0597,0.74212,1.7121
1.03,-0.22865,0.63024,-1.7776,0.43283,-0.6,0.16324,-1.5206,1.3376,-0.37488
-1.4742,0.66465,-0.9579,127.63,38.96,-0.81464,-2.1745,-1.9931,0.40645,2.6432
-0.83227,0.77591,-1.5791,127.61,39.46,0.99929,-1.3805,-2.3674,-0.40747,1.7943
-0.7817,0.84185,-2.6651,128.97,37.002,0.863,-2.3397,-1.0524,1.457,2.8662
-1.4167,0.122,-2.7503,128.44,38.079,-1.5727,-0.88543,-0.63047,1.9293,3.1722
-0.88042,1.521,-1.1423,129.75,40.468,-0.46887,-1.5789,-1.0912,1.7697,2.6708
1.2027,-0.81238,-1.5905,-0.72956,-0.39247,-1.142,0.39911,1.3974,-0.56681,-1.4204
-0.7226,0.41208,-2.8606,130.36,41.982,1.6225,-1.3835,-1.0156,0.51509,0.0086519
81.89,-16.081,-1.4219e+05,65.85,-17235,-3.9595,-937.97,146.93,5.3668e+09,4.3724e+06
0.29377,0.84722,-0.65014,-0.3996,0.092215,1.4881,0.60462,-0.45142,1.1746,-0.12852
-8.6461,-35.04,-5.0992,-289.67,38.453,1.7753,6.9304,-1.9295,3.7253,-3.2025
0.52036,-0.15017,-0.57417,128.92,40.199,1.6935,-0.51997,-1.7507,1.1351,1.5582
-1.848,-0.63749,-1.0794,127.95,40.743,-1.2235,-1.4289,-0.042225,-0.24621,1.7905
54516,-3.1951e+06,77.9,2.667e+05,296.52,2.7935e+06,-175.7,-1.8277e+05,1347.2,-12.137
-12549,15.151,4.5706e+06,2.9508e+06,-5769.5,508.67,-77.38,-4.2893e+05,-2.0287e+05,9.6215e+06
-1951.6,-2.3896e+05,-4.5893e+05,-8.8128,-7.9485,-527.94,-27434,14.127,22838,-3.3866e+06
